name,Unnamed: 0,mapp,Mmax,Host_Name,ra,dec,z,subtype,Phot,Spec,Radio,X-ray,dist,buildup,decay,date,mabs,type,commentary,importance,teff_val,mass
SN2014at,3127,15.93,-20.0,NGC 7119B,11.561666666666667,-45.47747083333334,0.035,Ia,34.0,5.0,,,0.1489642190273978,19,60,2014-04-20,25.06459017958588,supernova, ,0,,
SN2007qc,28630,22.9,-13.1,A115704+5329,14.269583333333333,53.49869166666667,0.035,Ia,1.0,,,,0.1489642190273978,19,60,2007-10-27,32.034590179585884,supernova, ,0,,
PTF09tm,41283,,,,11.732916666666668,61.55433333333333,0.035,II,,,,,0.1489642190273978,20,70,2009-01-01,,supernova, ,0,,
SN2003jf,27516,18.5,-17.5,MCG +11-22-09,13.389583333333333,64.17002916666667,0.035,II,1.0,,,,0.1489642190273978,20,70,2003-10-26,27.63459017958588,supernova, ,0,,
SN2018cim,24612,17.94,-18.0,,239.41375,78.6122263888889,0.035,Ib,3.0,,,,0.1489642190273978,20,70,2018-06-06,27.07459017958589,supernova, ,0,,
SN2000cs,26968,17.7,-18.3,MCG +07-34-15,5.884166666666666,39.12475,0.035,II,1.0,7.0,,,0.1489642190273978,20,70,2000-06-30,26.83459017958588,supernova, ,0,,
SMT J10310056-3658262,35997,16.5,-19.5,ESO 375-G52,7.752083333333334,-35.02605555555555,0.035,Ia,1.0,1.0,,,0.1489642190273978,19,60,2015-03-13,25.63459017958588,supernova, ,0,,
SN2017hcd,4518,16.69,-19.3,MCG +05-05-02,25.71597222222222,31.482389814814812,0.035,IIn,26.0,,,,0.1489642190273978,21,100,2017-10-01,25.82459017958589,supernova, ,0,,
PS15cyz,35250,19.0,-17.0,KUG 0322-063A,51.2946875,-5.81973611111111,0.035,II,1.0,1.0,,,0.1489642190273978,20,70,2015-11-28,28.13459017958588,supernova, ,0,,
SN1973D,37171,17.0,-19.0,NGC 3570,168.02338888888892,27.58687962962963,0.035,,1.0,,,,0.1489642190273978,20,100,1973-01-30,26.13459017958588,supernova, ,0,,
PTF10yyt,1260,17.31,-18.7,,53.62079583333333,-3.5031872222222225,0.035,Ia,65.0,1.0,,,0.1489642190273978,19,60,2010-10-17,26.44459017958588,supernova, ,0,,
SN2009er,797,15.92,-20.0,A153929+2426,9.874166666666667,24.434808333333336,0.035,Ib Pec,90.0,9.0,,,0.1489642190273978,20,70,2009-05-22,25.05459017958588,supernova, ,0,,
SN2009ee,28912,17.1,-18.9,IC 2738,5.355416666666667,34.33980833333334,0.035,Ia,1.0,,,,0.1489642190273978,19,60,2009-05-09,26.23459017958589,supernova, ,0,,
OGLE-2014-SN-082,5747,18.46,-17.0,,6.8425,-70.45477777777778,0.035,II,21.0,1.0,,,0.1489642190273978,20,70,2014-09-22,27.594590179585882,supernova, ,0,,
SN2010mc,3675,16.69,-19.3,A172130+4807,260.3779166666667,48.12982129629629,0.035,IIn,30.0,4.0,,,0.1489642190273978,21,100,2010-08-20,25.82459017958589,supernova, ,0,,
LSQ13bgd,30371,19.6,-16.4,,8.175,-32.99886111111111,0.035,II,1.0,1.0,,,0.1489642190273978,20,70,2013-07-25,28.73459017958589,supernova, ,0,,
SN2006ag,28309,17.9,-18.1,A120017+2836,0.07125000000000001,28.60611111111111,0.035,II,1.0,,,,0.1489642190273978,20,70,2006-02-09,27.03459017958588,supernova, ,0,,
SN2003gv,27473,18.4,-17.6,MCG +05-03-66,17.2216,32.099815740740745,0.035,II,1.0,,,,0.1489642190273978,20,70,2003-08-06,27.53459017958588,supernova, ,0,,
CSS160131:105909+103835,34066,16.8,-19.2,,14.785833333333333,10.642999999999999,0.035,Ia,1.0,,,,0.1489642190273978,19,60,2016-01-31,25.934590179585882,supernova, ,0,,
SN2009ac,28833,17.4,-18.6,A020830+1244,2.1254166666666667,12.738470833333333,0.035,,1.0,,,,0.1489642190273978,20,100,2009-02-05,26.53459017958588,supernova, ,0,,
PTF12fuu,31380,19.2,-16.8,,1.1683333333333332,6.0725,0.035,Ia,1.0,,,,0.1489642190273978,19,60,2012-06-20,28.33459017958588,supernova, ,0,,
PTF10ksq,31038,19.6,-16.4,MCG -01-60-28,11.460833333333332,6.781416666666668,0.035,II,1.0,,,,0.1489642190273978,20,70,2010-06-14,28.73459017958589,supernova, ,0,,
SN1952H,36903,18.9,-17.1,PGC 52879,222.14831944444447,6.825703703703705,0.035,,1.0,,,,0.1489642190273978,20,100,1952-04-22,28.03459017958588,supernova, ,0,,
SN2002hd,3166,16.77,-18.88,MCG -01-23-08,133.51683333333335,-6.812701851851853,0.035001,Ia,33.0,5.0,,,0.14896844423450412,19,60,2002-10-24,25.90452858902004,supernova, ,0,,
SN2003lc,27540,16.9,-19.0698,UGC 934,5.8575,30.78747083333333,0.035001,Ia,1.0,3.0,,,0.14896844423450412,19,60,2003-12-26,26.034528589020038,supernova, ,0,,
Gaia18bky,23731,18.0,-17.9698,,317.9150555555556,-36.627233333333336,0.035001,Candidate,3.0,,,,0.14896844423450412,20,100,2018-06-06,27.134528589020054,supernova, ,0,,
SN2003ai,2823,15.11,-20.8598,IC 4062,195.24451666666664,39.856815740740736,0.035001,Ia,36.0,3.0,,,0.14896844423450412,19,60,2003-02-08,24.24452858902004,supernova, ,0,,
SN2005be,1088,16.0,-19.9698,2MASX J14593310+1640070,224.88616666666667,16.669892592592593,0.035001,Ia,72.0,7.0,,,0.14896844423450412,19,60,2005-04-05,25.134528589020054,supernova, ,0,,
ASASSN-15lu,3523,16.97,-19.0021,SDSS J132112.88+401556.7,200.30383333333333,40.265681481481494,0.035037,Ia,31.0,,,,0.14912055050429912,19,60,2015-06-20,26.10231250856977,supernova, ,0,,
Gaia17bhk,23425,17.7,-18.2728,LEDA 1387291,144.84413333333333,10.988490277777775,0.035049000000000004,Candidate,3.0,,,,0.1491712520813457,20,100,2017-05-18,26.83157432484644,supernova, ,0,,
AT2018bnd,33603,19.3,-16.68,2MASX J12371560+5102120,9.315416666666668,51.03658888888889,0.0351,removed,1.0,,,,0.14938673092279398,20,100,2018-01-10,28.428439882179212,supernova, ,0,,
SN2016iyd,36225,16.4,-19.58,SSTSL2 J073710.03-521905.6,114.2907777777778,-51.682234722222226,0.0351,II,1.0,1.0,,,0.14938673092279398,20,70,2016-12-19,25.528439882179214,supernova, ,0,,
SNF20080531-003,29199,17.5,-18.477,,11.72375,11.785888888888893,0.03512,Ia,1.0,,,,0.1494712311647889,19,60,2008-05-31,26.62721194133604,supernova, ,0,,
ASASSN-14em,29324,16.5,-19.4775,SDSS J140149.76+342139.7,210.45814583333333,34.36188055555556,0.035124,Ia,1.0,,,,0.1494881311277022,19,60,2014-07-24,25.626966437713428,supernova, ,0,,
SN2018cvh,22584,17.39,-18.5896,CGCG 021-012,226.9941111111111,1.2323936111111111,0.035158,Ia,4.0,,,,0.14963177966195465,19,60,2018-06-22,26.514880793518408,supernova, ,0,,
iPTF13agl,30101,18.0,-17.98,,10.715,8.758055555555558,0.03517,Ia,1.0,1.0,,,0.14968247865307718,19,60,2013-04-04,27.1241451689472,supernova, ,0,,
SN2018kz,22587,18.98,-17.0004,2MASX J14314417+4546407,217.93375555555562,45.77827638888889,0.035171,Ia,4.0,,,,0.14968670355742747,19,60,2018-01-26,28.104083878314924,supernova, ,0,,
SN2007hb,1184,17.8,-18.1812,NGC 819,35.28322708333333,33.45310277777778,0.035184,Ic,68.0,5.0,,,0.14974162715190806,20,70,2007-08-24,26.92328725983129,supernova, ,0,,
PS1-13dhc,15113,18.3,-17.6815,CGCG 498-076,1.3332708333333332,32.98906944444445,0.035188,,7.0,,,,0.1497585266588854,20,100,2013-08-10,27.423042206112903,supernova, ,0,,
PTF10htz,31035,20.5,-15.48,CGCG 352-058,2.15625,79.78699999999998,0.0352,Ia,1.0,2.0,,,0.1498092250088375,19,60,2010-04-03,29.622307213320337,supernova, ,0,,
SN2008ai,3627,17.7,-18.285999999999998,CGCG 184-039,164.41650972222226,37.66157638888889,0.035261,Ia,30.0,3.0,,,0.15006693765553356,19,60,2008-02-13,26.81857489905645,supernova, ,0,,
ASASSN-15tf,32636,17.1,-18.8877,2MASX J21291986-2305268,322.3347500000001,-22.905697222222226,0.035288,Ia,1.0,,,,0.1501810050717153,19,60,2015-11-29,26.21692496762493,supernova, ,0,,
SN2008at,966,16.5,-19.48,UGC 5645,156.80170625,71.4155888888889,0.0353,Ia,78.0,1.0,,,0.15023170128433966,19,60,2008-03-02,25.616192073005642,supernova, ,0,,
AT2018cxb,33881,18.5,-17.4939,MCG -02-02-28,7.487791666666666,-10.703563888888887,0.035388,Candidate,1.0,,,,0.15060346567295815,20,100,2018-06-29,27.61082517038032,supernova, ,0,,
SN2008dt,1185,17.2,-18.794,NGC 6261,254.1274,27.97594722222221,0.03539,Ia,68.0,3.0,,,0.15061191470329666,19,60,2008-06-30,26.310703351658784,supernova, ,0,,
SN2007hu,4195,17.3,-18.694000000000006,NGC 6261,254.12468125,27.977828703703704,0.03539,Ia,27.0,4.0,,,0.15061191470329666,19,60,2007-09-09,26.410703351658782,supernova, ,0,,
SN2010kr,31717,18.2,-17.79,MCG +07-22-062,161.90910416666668,38.92359166666665,0.0354,Ia,1.0,,,,0.15065415974811222,19,60,2010-11-13,27.310094362080218,supernova, ,0,,
SN2018aby,8633,17.4,-18.5958,2MASX J14070003-1515246,211.75090277777787,-14.740276388888883,0.035418,Ia,15.0,1.0,,,0.15073020037989396,19,60,2018-03-07,26.508998617514376,supernova, ,0,,
SN2017esb,36317,16.6,-19.3995,ESO 575- G 066,197.4000555555556,-17.02785,0.035478,Ia,1.0,,,,0.15098366498418808,19,60,2017-06-12,25.705350183765226,supernova, ,0,,
SN2018ot,15963,19.78,-16.22,HS 1302+3046,196.2447083333333,30.50523333333333,0.0355,Ib,7.0,1.0,,,0.15107660039896745,20,70,2018-01-29,28.884013982228275,supernova, ,0,,
SN2010ad,31529,16.0,-20.0,MCG +03-41-52,0.5566666666666666,15.938558333333333,0.0355,II,1.0,,,,0.15107660039896745,20,70,2010-02-18,25.104013982228274,supernova, ,0,,
SN2008cu,28691,18.8,-17.2,UGC 11419,3.5708333333333333,53.73069166666667,0.0355,II,1.0,1.0,,,0.15107660039896745,20,70,2008-06-01,27.904013982228278,supernova, ,0,,
SN2011hc,31892,16.4,-19.5,A201210-1121,3.0420833333333337,-10.633970833333333,0.035500000000000004,Ia,1.0,1.0,,,0.15107660039896748,19,60,2011-10-23,25.50401398222828,supernova, ,0,,
SN2013I,32296,17.8,-18.2,A024943+0045,12.425833333333333,0.7599180555555556,0.035500000000000004,Ia,1.0,1.0,,,0.15107660039896748,19,60,2013-01-11,26.904013982228278,supernova, ,0,,
ASASSN-15ss,4657,17.1,-18.9044,MCG -02-16-04,93.139175,-13.742514814814816,0.035558,Ia,25.0,,,,0.1513216078141169,19,60,2015-11-11,26.20049526456336,supernova, ,0,,
Gaia17cfw,3246,18.25,-17.7547,,220.5758305555556,10.42282962962963,0.035563,Candidate,33.0,,,,0.1513427288624294,20,100,2017-09-04,27.350192197646066,supernova, ,0,,
AT2016gen,32772,17.9,-18.1053,,252.986875,25.924075,0.035572,Candidate,1.0,,,,0.1513807466371582,20,100,2016-09-06,26.99964678537374,supernova, ,0,,
SN2016dsn,2596,16.47,-19.538,GALEXASC J002041.66+251341.1,5.1710199999999995,25.229074305555553,0.03561,Ia-91T,39.0,1.0,,,0.15154126453957167,19,60,2016-02-23,25.567345465455823,supernova, ,0,,
SN2018ais,36511,17.4,-18.6106,2MASX J11384720-3310063,174.6965361111111,-32.83213425925926,0.035657999999999995,Ia,1.0,1.0,,,0.15174402031814307,19,60,2018-03-17,26.494442069434903,supernova, ,0,,
ASASSN-15jb,32582,17.2,-18.8107,2MASX J11200680+3407396,170.02677638888892,34.128607407407415,0.035661,Ia,1.0,,,,0.15175669241801287,19,60,2015-05-13,26.29426073796451,supernova, ,0,,
PTF10zai,871,17.1,-18.91,,197.6718958333333,44.0225,0.0357,Ia,85.0,2.0,,,0.1519214282571774,19,60,2010-10-28,26.191904826620625,supernova, ,0,,
SN2017fbs,19135,17.2,-18.817,PGC 54943,230.83125,8.616319444444441,0.03576,Ia,5.0,,,,0.1521748627182196,19,60,2017-07-01,26.28828540682817,supernova, ,0,,
SN1990G,26229,15.0,-20.4,IC 2735,170.26060416666667,34.347592592592605,0.035781,Ia,1.0,2.0,,,0.15226356326424556,19,60,1990-03-19,24.087020055430866,supernova, ,0,,
PS15dqs,13983,19.04,-16.98,2MASX J06004047-2614051,0.1675,-25.76580555555556,0.0358,,8.0,,,,0.15234381546215905,20,100,2015-12-24,28.12587585834455,supernova, ,0,,
SNhunt286,36810,17.5,-18.52,NGC 6233,252.5687916666666,23.579135185185184,0.0358,Candidate,1.0,,,,0.15234381546215905,20,100,2015-04-14,26.58587585834455,supernova, ,0,,
AT2018bpg,33632,17.9,-18.1196,2MASX J14210828+6116476,5.284166666666667,61.279669444444465,0.035806,removed,1.0,,,,0.1523691581278681,20,100,2018-03-19,26.985514660074266,supernova, ,0,,
SN2011ai,31763,17.5,-18.5206,PGC 2188954,217.27084722222224,41.91183333333333,0.035822,Ia,1.0,,,,0.15243673825616602,19,60,2011-02-24,26.58455176278011,supernova, ,0,,
SN2016fbk,6709,17.37,-18.6532,UGC 1212,26.027375,34.38283333333333,0.035865,Ia,19.0,1.0,,,0.15261835759074938,19,60,2016-08-16,26.451966122179122,supernova, ,0,,
AT2018bho,33528,19.0,-17.025,UGC 9558,222.796,17.194294444444445,0.03589,Candidate,1.0,,,,0.15272394871257422,20,100,2018-05-05,28.08046427843105,supernova, ,0,,
SN2012dp,32035,17.8,-18.23,IC 1155,240.14615277777776,15.684500694444445,0.0359,Ib,1.0,1.0,,,0.15276618484947746,20,70,2012-06-16,26.87986383608297,supernova, ,0,,
SN2009jq,29039,17.9,-18.13,UGC 1919,6.9158333333333335,36.157941666666666,0.0359,II,1.0,,,,0.15276618484947746,20,70,2009-10-09,26.97986383608297,supernova, ,0,,
SN2017dfo,14867,17.54,-18.4883,2MASX J09203974-2956533,140.15876041666667,-28.04918981481482,0.035948,Ia,8.0,1.0,,,0.1529689158262082,19,60,2017-04-19,26.61698405691418,supernova, ,0,,
SN2018yq,36714,18.4,-17.6284,2MASX J12152315+2737346,183.84623055555562,27.626554629629634,0.035949,Ia,1.0,1.0,,,0.15297313934456627,19,60,2018-02-22,27.47692410272723,supernova, ,0,,
ASASSN-15fk,32567,17.0,-19.0298,2MASX J05401415-3848285,85.05073333333334,-37.188195370370366,0.035972000000000004,Ia,1.0,,,,0.15307027977498416,19,60,2015-03-19,26.075545620078,supernova, ,0,,
AT2017chh,16288,17.8,-18.230999999999998,2MASX J16283935+4910112,247.1626388888889,49.17026388888888,0.03599,Candidate,6.0,,,,0.1531463020629822,20,100,2017-03-06,26.874467426968426,supernova, ,0,,
SN2001ii,24652,18.6,-17.13,UGC 444,10.5225,36.8015,0.036000000000000004,Ic,2.0,,,,0.15318853641794725,20,70,2001-12-11,27.67386866557663,supernova, ,0,,
SN1989S,37403,19.0,-17.0,IC 226,36.94454166666667,28.20107444444444,0.036000000000000004,Ia,1.0,,,,0.15318853641794725,19,60,1989-10-29,28.07386866557663,supernova, ,0,,
SDSS2792-54556-210,41412,,,,226.38204166666668,17.98471111111111,0.036000000000000004,Ia,,,,,0.15318853641794725,19,60,2008-03-31,,supernova, ,0,,
SN1991I,26283,18.5,-17.5,A052625-5213,81.60668055555556,-51.774150694444465,0.036000000000000004,II,1.0,,,,0.15318853641794725,20,70,1991-02-14,27.57386866557663,supernova, ,0,,
SN1996as,26422,17.5,-18.5,A210536-5222,316.40125,-51.621907407407406,0.036000000000000004,II,1.0,,,,0.15318853641794725,20,70,1996-09-03,26.57386866557663,supernova, ,0,,
MASTER OT J020844.29+481923.0,34788,17.4,-18.6,,32.184354166666665,48.32305555555556,0.036000000000000004,Ia,1.0,1.0,,,0.15318853641794725,19,60,2015-01-08,26.473868665576628,supernova, ,0,,
SN2011bs,31790,18.7,-17.3,A143649+2301,9.2075,23.030668055555548,0.036000000000000004,II,1.0,,,,0.15318853641794725,20,70,2011-03-27,27.77386866557663,supernova, ,0,,
SN2016dpo,14843,17.3,-18.7,,53.68539722222222,7.370323055555558,0.036000000000000004,Ia,8.0,,,,0.15318853641794725,19,60,2016-01-29,26.37386866557663,supernova, ,0,,
SN2007gn,28581,18.5,-17.5,A031631+1527,4.130833333333333,15.461308333333333,0.036000000000000004,Ia,1.0,,,,0.15318853641794725,19,60,2007-07-31,27.57386866557663,supernova, ,0,,
PTF12cxj,326,18.59,-17.4,,198.1610895833333,46.485094444444435,0.036000000000000004,IIn?,177.0,,,,0.15318853641794725,21,100,2012-04-16,27.66386866557663,supernova, ,0,,
PS15jz,11814,17.67,-18.4,UGC 5814,10.68,77.49088888888889,0.036000000000000004,Ia,10.0,1.0,,,0.15318853641794725,19,60,2015-03-03,26.74386866557663,supernova, ,0,,
ASASSN-15jg,32584,16.9,-19.1,SDSS J104655.44-021927.0,161.7318888888889,-1.675023333333333,0.036000000000000004,Ia,1.0,,,,0.15318853641794725,19,60,2015-05-15,25.973868665576628,supernova, ,0,,
SN2016hgx,36194,18.7,-17.3,,113.63183333333332,58.12710277777778,0.036000000000000004,Ia,1.0,,,,0.15318853641794725,19,60,2016-10-20,27.77386866557663,supernova, ,0,,
ASASSN-15jf,32583,16.5,-19.5,GALEXASC J222510.84-502347.7,336.29608333333334,-49.60348611111111,0.036000000000000004,Ia,1.0,,,,0.15318853641794725,19,60,2015-05-12,25.57386866557663,supernova, ,0,,
SN2013cx,12380,17.7,-18.3,A170416+4130,256.0668958333333,41.510424074074066,0.036000000000000004,Ia,9.0,1.0,,,0.15318853641794725,19,60,2013-05-21,26.77386866557663,supernova, ,0,,
SN2017ixp,15945,17.99,-18.0,2MASX J02273684-2042513,36.902614583333346,-19.284420833333336,0.036000000000000004,II,7.0,,,,0.15318853641794725,20,70,2017-12-16,27.06386866557663,supernova, ,0,,
SN1956H,36964,19.3,-16.7,PGC 91277,200.1875,2.274157407407408,0.036000000000000004,,1.0,,,,0.15318853641794725,20,100,1956-02-11,28.37386866557663,supernova, ,0,,
LSQ14eol,30544,18.5,-17.5,,14.631666666666666,-54.89794444444443,0.036000000000000004,II,1.0,1.0,,,0.15318853641794725,20,70,2014-08-21,27.57386866557663,supernova, ,0,,
SN2004K,8656,17.1,-18.9,ESO 579-G22,5.9162500000000025,-18.552779166666667,0.036000000000000004,Ia,14.0,1.0,,,0.15318853641794725,19,60,2004-01-19,26.17386866557663,supernova, ,0,,
SN2017ben,5595,18.28,-17.8,PGC 955393,139.701875,-11.740888888888893,0.036000000000000004,IIn,22.0,1.0,,,0.15318853641794725,21,100,2017-02-15,27.35386866557663,supernova, ,0,,
PTF10bhu,43478,,,,13.868333333333332,53.57463888888889,0.036000000000000004,Ic,,,,,0.15318853641794725,20,70,2010-01-01,,supernova, ,0,,
iPTF14ajq,1910,19.22,-16.8,,1.6333333333333335,39.237125,0.036000000000000004,II,48.0,,,,0.15318853641794725,20,70,2014-03-29,28.29386866557663,supernova, ,0,,
SN2003hi,27482,18.1,-17.9,MCG +07-33-16,239.14085,41.89653703703704,0.036000000000000004,II,1.0,,,,0.15318853641794725,20,70,2003-08-19,27.17386866557663,supernova, ,0,,
SN2005bv,28218,15.5,-20.5,A142407+2617,6.030833333333334,26.29730833333333,0.036000000000000004,Ia,1.0,2.0,,,0.15318853641794725,19,60,2005-04-20,24.57386866557663,supernova, ,0,,
PTF11dqk,31131,18.9,-17.1,,6.7250000000000005,25.02761111111111,0.036000000000000004,II,1.0,,,,0.15318853641794725,20,70,2011-05-13,27.973868665576628,supernova, ,0,,
SN2016M,11306,18.3,-17.7,PGC 2707944,109.15710416666668,67.89229629629631,0.036000000000000004,IIb,11.0,1.0,,,0.15318853641794725,20,70,2016-01-15,27.37386866557663,supernova, ,0,,
SN2010in,37846,,,PGC 715978,19.060908333333327,-29.45403888888889,0.036000000000000004,Candidate,0.0,,,,0.15318853641794725,20,100,2010-10-06,,supernova, ,0,,
SN2003cr,24720,17.5,-18.5,UGC 9639,224.64805833333332,44.885119444444435,0.036000000000000004,Ic,2.0,2.0,,,0.15318853641794725,20,70,2003-03-31,26.57386866557663,supernova, ,0,,
SN2016fov,15921,17.28,-18.8,,252.08877777777766,6.270767222222222,0.036000000000000004,Ia Pec,7.0,1.0,,,0.15318853641794725,19,60,2016-08-31,26.35386866557663,supernova, ,0,,
SN2017fco,5064,17.72,-18.3,,350.9694479166667,3.5000069444444444,0.036000000000000004,Ia,24.0,,,,0.15318853641794725,19,60,2017-06-27,26.79386866557663,supernova, ,0,,
LSQ13bgg,30372,17.8,-18.2,,4.647916666666666,-24.24458333333333,0.036000000000000004,Ia,1.0,1.0,,,0.15318853641794725,19,60,2013-07-25,26.87386866557663,supernova, ,0,,
SN1982Y,37288,17.0,-19.0,UGC 5449,151.99059722222225,68.35988888888889,0.036000000000000004,,1.0,,,,0.15318853641794725,20,100,1982-02-20,26.07386866557663,supernova, ,0,,
SN1992aw,26307,18.0,-18.0,A190654+5103,286.72980555555563,51.048625,0.036000000000000004,II,1.0,,,,0.15318853641794725,20,70,1992-08-27,27.07386866557663,supernova, ,0,,
SN2017hxx,36425,17.0,-19.0,2MASX J21324559+2408280,323.19015555555563,24.14096111111111,0.036000000000000004,Ia,1.0,1.0,,,0.15318853641794725,19,60,2017-11-10,26.07386866557663,supernova, ,0,,
SN2017fyo,36343,18.5,-17.5,,317.0818333333333,-42.3297,0.036000000000000004,Ia,1.0,1.0,,,0.15318853641794725,19,60,2017-07-26,27.57386866557663,supernova, ,0,,
SN2006cy,28337,16.3,-19.7,A130801+2606,2.005,26.11638888888889,0.036000000000000004,II,1.0,,,,0.15318853641794725,20,70,2006-06-09,25.37386866557663,supernova, ,0,,
SN2017iuw,19153,16.79,-19.2,,38.35464444444444,-19.797427777777774,0.036000000000000004,Ia,5.0,1.0,,,0.15318853641794725,19,60,2017-10-17,25.86386866557663,supernova, ,0,,
SN2017gjp,36367,19.5,-16.5,,41.99802777777777,-21.99971944444445,0.036000000000000004,II,1.0,,,,0.15318853641794725,20,70,2017-08-28,28.57386866557663,supernova, ,0,,
SN2016cyh,36130,16.2,-19.8,GALEXASC J200348.67-601528.7,300.9547486111112,-59.743877777777776,0.036000000000000004,Ia,1.0,,,,0.15318853641794725,19,60,2016-06-24,25.27386866557663,supernova, ,0,,
SN2013ci,32198,17.1,-18.9,A170453+0907,1.22375,9.133220833333333,0.036000000000000004,Ia,1.0,1.0,,,0.15318853641794725,19,60,2013-05-04,26.17386866557663,supernova, ,0,,
LSQ12gxj,696,17.82,-18.2,,43.240375,1.6066898148148148,0.036000000000000004,Ia,101.0,1.0,,,0.15318853641794725,19,60,2012-12-01,26.89386866557663,supernova, ,0,,
SN2016eii,22479,17.73,-18.3,ESO 54-IG2,46.972944444444465,-68.97021111111111,0.036000000000000004,Ia,4.0,1.0,,,0.15318853641794725,19,60,2016-07-23,26.80386866557663,supernova, ,0,,
SN2016ipd,36218,18.0,-18.0,,28.393166666666666,31.295458333333336,0.036000000000000004,Ia,1.0,,,,0.15318853641794725,19,60,2016-11-21,27.07386866557663,supernova, ,0,,
PTF10xzs,31072,19.8,-16.2,,0.59875,67.41861111111112,0.036000000000000004,IIn,1.0,,,,0.15318853641794725,21,100,2010-09-25,28.87386866557663,supernova, ,0,,
LSQ15bi,34735,20.2,-15.8,,6.106666666666667,-21.57533333333333,0.036000000000000004,Ia,1.0,1.0,,,0.15318853641794725,19,60,2015-01-09,29.27386866557663,supernova, ,0,,
SN2012cz,32023,17.6,-18.4,KUG 1555+165,239.44316666666663,16.374256250000002,0.036000000000000004,IIn,1.0,,,,0.15318853641794725,21,100,2012-05-25,26.67386866557663,supernova, ,0,,
SN2013bo,32185,17.1,-18.9,A131729+4244,4.371666666666667,42.74155833333333,0.036000000000000004,Ia,1.0,2.0,,,0.15318853641794725,19,60,2013-04-15,26.17386866557663,supernova, ,0,,
SN2010jd,31690,17.3,-18.7,A033723-3302,9.3425,-32.95563888888889,0.036000000000000004,Ia,1.0,,,,0.15318853641794725,19,60,2010-09-20,26.37386866557663,supernova, ,0,,
Gaia18ayc,10162,18.89,-17.1423,MCG +00-27-07,156.18410416666669,0.8789894444444445,0.036013,Candidate,12.0,,,,0.15324344081299213,20,100,2018-04-12,27.963090526288727,supernova, ,0,,
AT2017eyw,33005,19.0,-17.0332,ESO 596-G1,302.9173333333333,-19.180713888888885,0.036028,Candidate,1.0,,,,0.15330679166381975,20,100,2017-06-18,28.072193024919766,supernova, ,0,,
SN2003ek,27426,18.2,-17.8338,FGC 2126,259.63543333333337,41.66689722222222,0.036038,Ia,1.0,12.0,,,0.1533490253416172,19,60,2003-05-20,27.271594899845446,supernova, ,0,,
OGLE-2012-SN-037,3634,19.56,-16.4766,ESO 57-G78,5.3654166666666665,-69.90319444444445,0.036085,,30.0,,,,0.1535475212401919,20,100,2012-08-19,28.628785950497125,supernova, ,0,,
SN2014bg,32336,16.1,-19.937,UGC 9396,218.94125000000003,24.72163888888889,0.036091000000000005,Ia,1.0,2.0,,,0.1535728608587856,19,60,2014-06-05,25.1684276266217,supernova, ,0,,
SN2008cg,17273,14.42,-21.6217,PGC 91487,13.563333333333334,10.973611111111113,0.036168,IIn,5.0,5.0,0.0,,0.15389804693591316,21,100,2008-05-05,23.48383445803357,supernova, ,0,,
SN2017hyt,36431,16.5,-19.5431,ESO 184- G 004,285.89834722222224,-52.82837962962964,0.036192,Ia-91T,1.0,,,,0.15399940147527375,19,60,2017-11-11,25.56240483531415,supernova, ,0,,
SN2008el,28728,19.0,-17.04,PGC 70567,2.2045833333333333,20.07211111111111,0.0362,II,1.0,1.0,,,0.15403318609360256,20,70,2008-07-30,28.06192850670593,supernova, ,0,,
SN2011ec,31834,17.0,-19.04,ESO 147-G5,340.40639583333336,-56.397631481481476,0.0362,Ia,1.0,,,,0.15403318609360256,19,60,2011-05-14,26.06192850670593,supernova, ,0,,
PS17fur,15871,20.79,-15.25,MRK 1015,30.336847222222207,-0.7013541666666667,0.0362,,7.0,,,,0.15403318609360256,20,100,2017-10-28,29.851928506705928,supernova, ,0,,
SN2013de,37873,,,PGC 1401377,150.53318055555556,11.951418055555553,0.0362,Ia,0.0,1.0,,,0.15403318609360256,19,60,2013-05-31,,supernova, ,0,,
SN2007O,1470,16.73,-19.23,UGC 9612,14.021666666666668,45.40469166666666,0.036212,Ia,58.0,2.0,,,0.15408386280722675,19,60,2007-01-21,25.791214212661995,supernova, ,0,,
SN2002db,9194,15.5,-20.5447,NGC 5683,8.715,48.66469166666667,0.036218,Ia,13.0,2.0,,,0.15410920106779724,19,60,2002-05-18,24.56085715508798,supernova, ,0,,
SN2001ds,17157,16.2,-19.847,UGC 1654,2.53625,36.70563888888889,0.03626,Ia,5.0,1.0,,,0.15428656709525698,19,60,2001-08-14,25.25835941992272,supernova, ,0,,
ASASSN-15df,32562,16.3,-19.75,SDSS J103529.48+343420.2,158.8738888888889,34.573230555555554,0.03631,Ia,1.0,,,,0.1544977130286242,19,60,2015-02-15,25.355389724444922,supernova, ,0,,
SN2017ile,36446,17.4,-18.6504,2MASX J05340703-2936335,83.5293527777778,-28.39052222222222,0.036312,Ia,1.0,1.0,,,0.1545061587732766,19,60,2017-11-22,26.45527102236272,supernova, ,0,,
SN2006je,2753,17.8,-18.3,IC 1735,12.722083333333336,33.09811111111112,0.036333333333333336,Ia Pec,37.0,3.0,,,0.15459624627262109,19,60,2006-10-15,26.854005276631764,supernova, ,0,,
SN2002di,27245,17.6,-18.455,MCG +05-40-02,13.097083333333336,30.711111111111112,0.036389,Ia,1.0,2.0,,,0.15483131452121826,19,60,2002-06-09,26.65070599512582,supernova, ,0,,
