,Unnamed: 0,commentary,date,dec,dist,importance,mabs,mapp,ra,radial_velocity,radius_val,solution_id,source_id,subtype,teff_val,type
18,18.0,,01/04/2018,3.5871214758396066,228618310.53447223,0.0,4.217159303265483,-6.006270086047884,225.28049371031682,,1.4421256000000002,1.6357214584097997e+18,1.154842149557849e+18,,5458.946999999999,star
4,4.0,,01/04/2018,6.584853507662853,366019079.99495447,0.0,,,227.6877198780641,,,1.6357214584097997e+18,1.157367036276869e+18,,,star
98,98.0,,01/04/2018,6.8674932721476925,91616417.82554908,0.0,,,226.06812999401643,,,1.6357214584097997e+18,1.1603453083335995e+18,,,star
22,22.0,,01/04/2018,7.447457341981307,152400053.25247806,0.0,,,229.26985332800075,,,1.6357214584097997e+18,1.163490353970515e+18,,,star
85,85.0,,01/04/2018,10.298464947514544,300774350.6785808,0.0,,,233.97760255992557,,,1.6357214584097997e+18,1.165921614697775e+18,,,star
86,86.0,,01/04/2018,10.289768800933505,249797521.84528223,0.0,,,230.9229365607288,,,1.6357214584097997e+18,1.168747256501874e+18,,,star
96,96.0,,01/04/2018,6.86300314497969,143072172.82169467,0.0,,,220.73703905361302,,,1.6357214584097997e+18,1.1716248502305956e+18,,,star
37,37.0,,01/04/2018,9.935809533328065,450578007.9069653,0.0,,,220.6200043950294,,,1.6357214584097997e+18,1.1747602150118449e+18,,5369.9404,star
53,53.0,,01/04/2018,27.30567598753787,761528477.6350754,0.0,,,52.50349292020458,,,1.6357214584097997e+18,1.1788187572607693e+17,,5035.135,star
77,77.0,,01/04/2018,26.773656104177253,597383615.6013324,0.0,0.5196351727808803,-11.789505696689108,49.02742046565464,-3.0921277361085444,11.560519,1.6357214584097997e+18,1.1831916781963814e+17,,4517.25,star
82,82.0,,01/04/2018,15.964370521329633,290946284.237824,0.0,4.955780023351574,-5.7911583860825715,227.48025095352864,,0.8867754000000001,1.6357214584097997e+18,1.1842350846655708e+18,,5872.75,star
37,37.0,,01/04/2018,16.304142374696564,386766392.1953907,0.0,,,226.7010410213537,,,1.6357214584097997e+18,1.187316667865719e+18,,,star
31,31.0,,01/04/2018,11.871705190913437,512926221.28229487,0.0,,,237.37159990744306,,,1.6357214584097997e+18,1.1898333855610025e+18,,,star
5,5.0,,01/04/2018,28.41328982246862,236733051.56902143,0.0,,,53.25013512083355,,,1.6357214584097997e+18,1.194770952991022e+17,,,star
95,95.0,,01/04/2018,15.940170117660456,637894739.2260479,0.0,,,234.4299063907911,,,1.6357214584097997e+18,1.1953530370084068e+18,,5880.6665,star
89,89.0,,01/04/2018,15.443219353896074,438510460.6789661,0.0,,,242.63059231282486,,,1.6357214584097997e+18,1.1981134253734543e+18,,,star
3,3.0,,01/04/2018,17.703564991886093,759180219.428728,0.0,,,244.77787640261886,,,1.6357214584097997e+18,1.200317469447851e+18,,,star
21,21.0,,01/04/2018,17.605329399134888,125392302.18391988,0.0,,,238.93261760850484,,,1.6357214584097997e+18,1.2025440792762455e+18,,,star
47,47.0,,01/04/2018,22.562726925098325,154516140.6485499,0.0,,,243.87341356626004,,,1.6357214584097997e+18,1.2055549544307707e+18,,,star
70,70.0,,01/04/2018,17.109422205368148,75435255.0243428,0.0,,,230.0897795353705,,,1.6357214584097997e+18,1.2083398112250424e+18,,,star
72,72.0,,01/04/2018,17.868343042001758,159692692.94363764,0.0,,,227.22744277676045,,,1.6357214584097997e+18,1.2117632093975265e+18,,,star
16,16.0,,01/04/2018,21.289587610389408,754718287.0566852,0.0,,,229.15702465116271,,,1.6357214584097997e+18,1.2148803635174528e+18,,5620.2754,star
66,66.0,,01/04/2018,23.164394094646877,344416408.0472533,0.0,,,236.9802699188161,,,1.6357214584097997e+18,1.217831551510073e+18,,,star
33,33.0,,01/04/2018,24.40935577719286,110176437.51279394,0.0,7.359678392315966,-1.2786395699182869,235.5585288604575,,0.5732589,1.6357214584097997e+18,1.2212073657424133e+18,,4199.36,star
26,26.0,,01/04/2018,27.340407299992727,286068609.93393564,0.0,3.071323052990922,-7.638902309415232,235.16487459653632,,3.0646393,1.6357214584097997e+18,1.2240918314180713e+18,,4875.3335,star
9,9.0,,01/04/2018,12.184672737638884,159617624.11819267,0.0,,,216.6407278831812,,,1.6357214584097997e+18,1.2272343730876467e+18,,,star
94,94.0,,01/04/2018,14.243073147681502,341703227.9873908,0.0,,,210.58360416477603,,,1.6357214584097997e+18,1.2307850354355748e+18,,,star
