,Unnamed: 0,commentary,date,dec,dist,importance,mabs,mapp,ra,radial_velocity,radius_val,solution_id,source_id,subtype,teff_val,type
362,362.0,,01/04/2018,17.026589232893723,647530164.1399678,0.0,,,308.4000667927682,,,1.6357214584097997e+18,1.8117994151474312e+18,,,star
737,737.0,,01/04/2018,16.84979340685063,233627076.76880696,0.0,5.996486978671799,-4.2740032302379,307.7583601842852,,0.63610226,1.6357214584097997e+18,1.81189950936453e+18,,5456.5,star
384,384.0,,01/04/2018,17.111984256386627,206089132.0552636,0.0,5.458104804040717,-4.540044981157063,307.1060247254393,,0.9012409,1.6357214584097997e+18,1.8119658236602632e+18,,5189.14,star
712,712.0,,01/04/2018,17.637068070238445,1035583052.7043484,0.0,,,308.5695543186272,,,1.6357214584097997e+18,1.8120434723682355e+18,,,star
744,744.0,,01/04/2018,33.36542420567278,494903755.49914455,0.0,,,79.98935948209417,,,1.6357214584097997e+18,1.8120841972878784e+17,,,star
162,162.0,,01/04/2018,17.809705759192255,131050402.4270023,0.0,,,307.90828052014234,,,1.6357214584097997e+18,1.8121086914471872e+18,,,star
446,446.0,,01/04/2018,17.552466584687693,151812800.9472749,0.0,,,309.75972803234373,,,1.6357214584097997e+18,1.8121795025753764e+18,,,star
364,364.0,,01/04/2018,17.676372906987318,64721760.11478024,0.0,,,309.1986649123964,,,1.6357214584097997e+18,1.8122233112388493e+18,,,star
408,408.0,,01/04/2018,18.146111443883818,131927950.42501546,0.0,,,309.38397664849253,,,1.6357214584097997e+18,1.812276126455596e+18,,,star
734,734.0,,01/04/2018,18.560860583751968,504200185.8601969,0.0,,,310.2950805807892,,,1.6357214584097997e+18,1.8123948006960776e+18,,,star
161,161.0,,01/04/2018,18.18354086762337,224004780.1052376,0.0,,,309.08087484412584,,,1.6357214584097997e+18,1.8124668874243963e+18,,,star
143,143.0,,01/04/2018,18.376029083733627,271681338.3817364,0.0,,,308.48333082584605,,,1.6357214584097997e+18,1.812517121362703e+18,,,star
498,498.0,,01/04/2018,18.29701799849773,290961435.37972885,0.0,,,309.29569552759875,,,1.6357214584097997e+18,1.8125625105756856e+18,,,star
642,642.0,,01/04/2018,18.864753116846394,198402106.80906543,0.0,,,308.9003934213014,,,1.6357214584097997e+18,1.8126498186716444e+18,,,star
304,304.0,,01/04/2018,17.5180169830437,382563705.00137407,0.0,,,311.7868175992986,,,1.6357214584097997e+18,1.812777327659154e+18,,,star
989,989.0,,01/04/2018,17.87003895525485,452061173.1615869,0.0,,,312.2299578375784,,,1.6357214584097997e+18,1.8128186967874043e+18,,,star
849,849.0,,01/04/2018,18.358502326990045,290300370.94677866,0.0,,,312.8979070768715,,,1.6357214584097997e+18,1.8129473052873293e+18,,,star
16,16.0,,01/04/2018,18.30172257470547,223852621.4930136,0.0,,,311.4768228632178,,,1.6357214584097997e+18,1.81308759609884e+18,,,star
17,17.0,,01/04/2018,18.624866778837053,410651262.7270016,0.0,,,311.6905312790633,,,1.6357214584097997e+18,1.8131023020679616e+18,,,star
877,877.0,,01/04/2018,32.35232741718157,138121805.11801437,0.0,,,77.29339369440363,,,1.6357214584097997e+18,1.8138344823429875e+17,,,star
150,150.0,,01/04/2018,19.279545763422643,563588199.2118119,0.0,,,312.09329658848225,,,1.6357214584097997e+18,1.813257818539074e+18,,5222.41,star
128,128.0,,01/04/2018,19.08468678354089,121116819.27287832,0.0,,,313.64203317557264,,,1.6357214584097997e+18,1.81337491222982e+18,,,star
777,777.0,,01/04/2018,18.965405645344863,459930707.5905533,0.0,4.790013595200804,-6.9513227714955725,314.15933629944044,,0.9763942,1.6357214584097997e+18,1.8134080393140905e+18,,5814.5,star
673,673.0,,01/04/2018,19.068615845949093,350562215.99928665,0.0,,,312.79242523472163,,,1.6357214584097997e+18,1.813561592982383e+18,,,star
747,747.0,,01/04/2018,19.57739704236744,251918604.43878075,0.0,5.608169242064127,-4.82600630087404,312.4422234744912,,0.88785386,1.6357214584097997e+18,1.8136445030352888e+18,,5050.55,star
71,71.0,,01/04/2018,20.459463828596768,61509300.32177661,0.0,3.8242300955326964,-3.548348173011947,313.3263307946765,,1.4925839,1.6357214584097997e+18,1.813813312429044e+18,,5874.0,star
257,257.0,,01/04/2018,18.815108126587802,231642039.74177864,0.0,,,310.4802738215916,,,1.6357214584097997e+18,1.8139094466797e+18,,,star
737,737.0,,01/04/2018,19.18129207384272,138042633.5546359,0.0,5.581832516429301,-3.5461079981909585,311.84340318731563,,0.9364678,1.6357214584097997e+18,1.814000706144376e+18,,4947.6235,star
363,363.0,,01/04/2018,19.22240387135231,253753766.91460207,0.0,,,311.0592894619212,,,1.6357214584097997e+18,1.8140372305463887e+18,,,star
567,567.0,,01/04/2018,19.631771643564388,205975524.80453992,0.0,,,310.4039940248664,,,1.6357214584097997e+18,1.814172955810884e+18,,,star
676,676.0,,01/04/2018,32.7446825960943,315391128.46432644,0.0,,,78.16162393884005,,,1.6357214584097997e+18,1.8146793453461325e+17,,,star
547,547.0,,01/04/2018,19.49826872027337,418165914.5040752,0.0,,,309.5642213085531,,,1.6357214584097997e+18,1.8142008172640696e+18,,,star
903,903.0,,01/04/2018,20.005293280060567,134438090.28006116,0.0,6.878641885966184,-2.191844121175288,310.46444590459606,,0.61975414,1.6357214584097997e+18,1.8143245509772567e+18,,4511.8267,star
182,182.0,,01/04/2018,20.06960048548685,470309188.9340084,0.0,0.504922150361498,-11.284869504298733,312.82199493929716,,9.363523,1.6357214584097997e+18,1.8144341198845176e+18,,5036.3335,star
893,893.0,,01/04/2018,20.705447381908513,198443585.62370583,0.0,,,312.1857808528065,,,1.6357214584097997e+18,1.8145282999273267e+18,,,star
491,491.0,,01/04/2018,20.39927576705411,240258121.83927217,0.0,,,313.02623053123835,,,1.6357214584097997e+18,1.8145421855595044e+18,,,star
867,867.0,,01/04/2018,20.50905592058983,1638211560.090679,0.0,,,311.5125126466213,,,1.6357214584097997e+18,1.8146964951446124e+18,,4841.6167,star
632,632.0,,01/04/2018,20.92960098421411,404115338.10202384,0.0,,,311.16132932964337,,,1.6357214584097997e+18,1.8147726706849293e+18,,,star
419,419.0,,01/04/2018,21.343234324877084,752800685.0928332,0.0,,,312.1093657900393,,,1.6357214584097997e+18,1.8148914823617528e+18,,,star
159,159.0,,01/04/2018,21.82879172683085,299597642.3446419,0.0,6.041785260429371,-4.76878103071263,312.13599855540383,,0.7468884,1.6357214584097997e+18,1.81494642358454e+18,,4983.3335,star
590,590.0,,01/04/2018,17.589887708263646,526486362.49215305,0.0,,,306.3387594441507,,,1.6357214584097997e+18,1.8150351747907727e+18,,,star
81,81.0,,01/04/2018,18.109324238705337,379557066.98374265,0.0,,,306.50699836693815,,,1.6357214584097997e+18,1.8150903565281485e+18,,,star
372,372.0,,01/04/2018,18.096960678220533,469598855.663024,0.0,,,307.6101105007366,,,1.6357214584097997e+18,1.815133482300988e+18,,,star
57,57.0,,01/04/2018,18.130180187016773,779156828.3185098,0.0,,,307.10938187096457,,,1.6357214584097997e+18,1.8151714455100024e+18,,,star
329,329.0,,01/04/2018,18.464567395567805,148962290.43579865,0.0,,,307.06189176116317,,,1.6357214584097997e+18,1.8152160831064028e+18,,,star
510,510.0,,01/04/2018,18.452674579699504,183460582.64881527,0.0,,,306.27976640837863,,,1.6357214584097997e+18,1.815301089101656e+18,,,star
787,787.0,,01/04/2018,32.67205681010769,335897652.5562044,0.0,4.946667222836036,-6.112241955076077,77.0687122491976,,1.5900158000000002,1.6357214584097997e+18,1.815907061772616e+17,,4395.0,star
741,741.0,,01/04/2018,18.394933642541503,339522676.64135826,0.0,,,305.98551180574736,,,1.6357214584097997e+18,1.815340942103472e+18,,,star
633,633.0,,01/04/2018,18.565495960201584,791316564.1225916,0.0,1.50882678384396,-11.410798833444593,306.5683904885991,,5.9192886,1.6357214584097997e+18,1.8153994610350523e+18,,5027.0,star
624,624.0,,01/04/2018,18.91435932452411,389196262.44061035,0.0,,,306.454564078781,,,1.6357214584097997e+18,1.8154593156938944e+18,,,star
862,862.0,,01/04/2018,18.725469907788945,733510706.7581407,0.0,,,307.9789538232083,,,1.6357214584097997e+18,1.815546791293452e+18,,,star
73,73.0,,01/04/2018,18.730505490922557,223084954.29274967,0.0,,,307.451559429454,,,1.6357214584097997e+18,1.8156019773320123e+18,,,star
250,250.0,,01/04/2018,19.316864963397123,205034464.56291443,0.0,,,308.08695711285213,,,1.6357214584097997e+18,1.815648599201258e+18,,,star
947,947.0,,01/04/2018,19.48850269228725,962086959.7461113,0.0,,,309.20966538935227,,,1.6357214584097997e+18,1.8157049491683151e+18,,5861.25,star
510,510.0,,01/04/2018,19.753554350292653,570934058.3307122,0.0,0.4369053527347235,-11.773898736667276,308.5637860915777,,10.508898,1.6357214584097997e+18,1.81578006385588e+18,,4829.0,star
670,670.0,,01/04/2018,19.31640194183416,686688586.8471527,0.0,,,307.6921825510729,,,1.6357214584097997e+18,1.815833733768444e+18,,5363.0,star
674,674.0,,01/04/2018,19.75805527341624,741671477.8398527,0.0,,,306.9120724369352,,,1.6357214584097997e+18,1.815900490438792e+18,,5150.0,star
442,442.0,,01/04/2018,19.83452951751132,219213517.8465366,0.0,,,308.35234596671864,,,1.6357214584097997e+18,1.8159711684221983e+18,,,star
957,957.0,,01/04/2018,19.971959457143246,650294489.4412763,0.0,,,308.51328121775606,,,1.6357214584097997e+18,1.815979930156244e+18,,,star
543,543.0,,01/04/2018,20.162444999482073,504133751.6053127,0.0,,,307.5543195049812,,,1.6357214584097997e+18,1.8160337418062515e+18,,5332.0,star
14,14.0,,01/04/2018,18.64123636799919,459988690.7293426,0.0,,,305.17196382711745,,,1.6357214584097997e+18,1.8161047977463872e+18,,,star
607,607.0,,01/04/2018,19.226295795390858,719827911.9105798,0.0,,,305.3488278722185,,,1.6357214584097997e+18,1.8161983206550927e+18,,,star
660,660.0,,01/04/2018,18.97853825308503,69914146.28914967,0.0,,,305.88000988132274,,,1.6357214584097997e+18,1.8162193874649933e+18,,,star
497,497.0,,01/04/2018,19.43577908281884,141210138.17471832,0.0,6.7298975456083525,-2.4473061784536583,305.9316570327793,,0.6936232,1.6357214584097997e+18,1.8162747753721075e+18,,4413.415,star
35,35.0,,01/04/2018,19.807000035281366,190190881.83081907,0.0,,,305.8615887183212,,,1.6357214584097997e+18,1.8163492672814367e+18,,,star
383,383.0,,01/04/2018,32.694642846284594,131394649.77659236,0.0,,,76.14562417172115,,,1.6357214584097997e+18,1.816399436822158e+17,,,star
